,word,vec
23298,Sirogonium,0.0
23299,star-shaped,0.0
23300,Zygnema,0.0
23301,Desmidiales,0.0
23302,pocket,0.0
23303,Chlorella,0.0
23304,cup-shaped,0.0
23305,misconception,0.0
23306,infolding,0.0
23307,cyanobacterium—which,0.0
23308,true—both,0.0
23309,comparison—the,0.0
23310,proton,0.0
23311,phosphorylation,0.0
23312,in-out,0.0
23313,H+,0.0
23314,metabolite,0.0
23315,synthesizes,0.0
23316,protrude,0.0
23317,stromule,0.0
23318,stroma-containing,0.0
23319,tubule,0.0
23320,Stromules,0.0
23321,chromoplast,0.0
23322,amyloplasts,0.0
23323,petal,0.0
23324,cross-membrane,0.0
23325,tangled,0.0
23326,artifactual,0.0
23327,stromules,0.0
23328,oddly,0.0
23329,constricted,0.0
23330,C4,0.0
23331,C3,0.0
23332,angiosperm,0.0
23333,gymnosperm,0.0
23334,membranous,0.0
23335,stromal,0.0
23336,stroma,0.0
23337,stuff,0.0
23338,Chloroplast,0.0
23339,cytoplasmic,0.0
23340,mRNAs,0.0
23341,translate,0.0
23342,chloroplast-unique,0.0
23343,subunit,0.0
23344,ribosomal,0.0
23345,RNAs,0.0
23346,Chlorophyta,0.0
23347,euglenid,0.0
23348,motif,0.0
23349,shine-dalgarno,0.0
23350,Plastoglobuli,0.0
23351,plastoglobulus,0.0
23352,plastoglobule,0.0
23353,lipid,0.0
23354,45–60,0.0
23355,nanometer,0.0
23356,monolayer,0.0
23357,gerontoplast,0.0
23358,etioplasts,0.0
23359,free-floating,0.0
23360,plastoglobuli,0.0
23361,singularly,0.0
23362,hornwort,0.0
23363,Pyrenoids,0.0
23364,refractive,0.0
23365,opaque,0.0
23366,scarce,0.0
23367,novo,0.0
23368,helical,0.0
23369,grana,0.0
23370,granal,0.0
23371,pancake,0.0
23372,granum,0.0
23373,10–20,0.0
23374,Wrapped,0.0
23375,helicoid,0.0
23376,fret,0.0
23377,lamellar,0.0
23378,helix,0.0
23379,ascend,0.0
23380,20–25°,0.0
23381,bridge-like,0.0
23382,slit,0.0
23383,junction,0.0
23384,helicoids,0.0
23385,tube-like,0.0
23386,enclose,0.0
23387,labyrinth,0.0
23388,Embedded,0.0
23389,Photosystem,0.0
23390,photosystem,0.0
23391,light-harvesting,0.0
23392,energize,0.0
23393,Molecules,0.0
23394,energized,0.0
23395,synthase,0.0
23396,stroma—much,0.0
23397,thylakoids—granal,0.0
23398,Granal,0.0
23399,pancake-shaped,0.0
23400,300–600,0.0
23401,Stromal,0.0
23402,appressed,0.0
23403,yellow–orange,0.0
23404,photosystems,0.0
23405,dissipate,0.0
23406,β-carotene,0.0
23407,red-orange,0.0
23408,Xanthophylls,0.0
23409,orange-red,0.0
23410,zeaxanthin,0.0
23411,jut,0.0
23412,Rubisco,0.0
23413,problem—it,0.0
23414,distinguishing,0.0
23415,wasted,0.0
23416,mesophyll,0.0
23417,four-carbon,0.0
23418,Bundle,0.0
23419,stacks—though,0.0
23420,cyclic,0.0
23421,light-driven,0.0
23422,synthesizing,0.0
23423,I—the,0.0
23424,multicellular,0.0
23425,chloroplasts—the,0.0
23426,parenchyma,0.0
23427,collenchyma,0.0
23428,chlorenchyma,0.0
23429,cactus,0.0
23430,stoma,0.0
23431,Palisade,0.0
23432,30–70,0.0
23433,stomatal,0.0
23434,8–15,0.0
23435,orient,0.0
23436,low-light,0.0
23437,sheet—maximizing,0.0
23438,sideways,0.0
23439,edge-on,0.0
23440,photooxidative,0.0
23441,stimulus-response,0.0
23442,Plants,0.0
23443,responses—the,0.0
23444,purposely,0.0
23445,triggering,0.0
23446,defense-molecule,0.0
23447,salicylic,0.0
23448,jasmonic,0.0
23449,nitric,0.0
23450,defense-signals,0.0
23451,retrograde,0.0
23452,signaling—signals,0.0
23453,stages—the,0.0
23454,adenosine,0.0
23455,triphosphate,0.0
23456,nicotinamide,0.0
23457,dinucleotide,0.0
23458,NADP+,0.0
23459,diffuse,0.0
23460,phosphorylate,0.0
23461,diphosphate,0.0
23462,photolyzes,0.0
23463,reenergizes,0.0
23464,reenergized,0.0
23465,H+-pumping,0.0
23466,photophosphorylation,0.0
23467,Cyclic,0.0
23468,five-carbon,0.0
23469,Ribulose,0.0
23470,bisphosphate,0.0
23471,RuBP,0.0
23472,six-carbon,0.0
23473,three-carbon,0.0
23474,3-phosphoglyceric,0.0
23475,3-PGA,0.0
23476,glyceraldehyde-3-phosphate,0.0
23477,G3P,0.0
23478,cycle—the,0.0
23479,glucose,0.0
23480,monomer,0.0
23481,accumulates,0.0
23482,distorting,0.0
23483,Waterlogged,0.0
23484,buildup,0.0
23485,sucrose,0.0
23486,depletes,0.0
23487,stimulates,0.0
23488,interfere,0.0
23489,photosynthesis-depressing,0.0
23490,Photorespiration,0.0
23491,photosynthesis—it,0.0
23492,CCMs,0.0
23493,Crassulacean,0.0
23494,dimorphism,0.0
23495,sulfur-containing,0.0
23496,cysteine,0.0
23497,methionine,0.0
23498,Cysteine,0.0
23499,proplastid,0.0
23500,interchangeably,0.0
23501,proplastids,0.0
23502,zygote,0.0
23503,Proplastids,0.0
23504,apical,0.0
23505,meristem,0.0
23506,tip,0.0
23507,meristems—instead,0.0
23508,starch-storing,0.0
23509,shoot,0.0
23510,etioplast,0.0
23511,invagination,0.0
23512,prolamellar,0.0
23513,stocked,0.0
23514,Gymnosperms,0.0
23515,Plastid,0.0
23516,interconversions,0.0
23517,pigment-filled,0.0
23518,ripe,0.0
23519,storing,0.0
23520,Chromoplasts,0.0
23521,revert,0.0
23522,meristematic,0.0
23523,amyloplast,0.0
23524,proplast,0.0
23525,states—intermediate,0.0
23526,FtsZ1,0.0
23527,FtsZ2,0.0
23528,ARC6,0.0
23529,Z-ring,0.0
23530,Min,0.0
23531,cleaved,0.0
23532,MinD,0.0
23533,FtsZ,0.0
23534,ARC3,0.0
23535,MinE,0.0
23536,inhibits,0.0
23537,plastid-dividing,0.0
23538,PD,0.0
23539,wrapped,0.0
23540,squeeze,0.0
23541,constriction,0.0
23542,Cyanidioschyzon,0.0
23543,merolæ,0.0
23544,division—they,0.0
23545,Spinach,0.0
23546,dumbbell-shaped,0.0
23547,Recently,0.0
23548,genetically,0.0
23549,flowering,0.0
23550,transgene,0.0
23551,pollen,0.0
23552,containment,0.0
23553,promising,0.0
23554,transplastomic,0.0
23555,divisor,0.0
23556,composite,0.0
23557,uniqueness,0.0
23558,·,0.0
23559,verifying,0.0
23560,Miller–Rabin,0.0
23561,AKS,0.0
23562,Particularly,0.0
23563,Mersenne,0.0
23564,"22,338,618",0.0
23565,decimal,0.0
23566,infinitely,0.0
23567,Euclid,0.0
23568,modelled,0.0
23569,randomly,0.0
23570,Goldbach,0.0
23571,conjecture,0.0
23572,focusing,0.0
23573,algebraic,0.0
23574,Primes,0.0
23575,public-key,0.0
23576,cryptography,0.0
23577,factoring,0.0
23578,generalization,0.0
23579,Accordingly,0.0
23580,mid-18th,0.0
23581,correspondence,0.0
23582,Leonhard,0.0
23583,Euler,0.0
23584,Derrick,0.0
23585,Lehmer,0.0
23586,"10,006,721",0.0
23587,reprinted,0.0
23588,Lebesgue,0.0
23589,factored,0.0
23590,Eratosthenes,0.0
23591,totient,0.0
23592,Rhind,0.0
23593,papyrus,0.0
23594,Elements,0.0
23595,infinitude,0.0
23596,Sieve,0.0
23597,1640,0.0
23598,Fermat,0.0
23599,Leibniz,0.0
23600,22n,0.0
23601,216,0.0
23602,641,0.0
23603,Marin,0.0
23604,p,0.0
23605,known—then,0.0
23606,Deterministic,0.0
23607,Probabilistic,0.0
23608,1/,0.0
23609,1-p,0.0
23610,exponentially,0.0
23611,np≡n,0.0
23612,mod,0.0
23613,nb,0.0
23614,Carmichael,0.0
23615,rarer,0.0
23616,Baillie-PSW,0.0
23617,Miller-Rabin,0.0
23618,Solovay-Strassen,0.0
23619,factorial,0.0
23620,Germain,0.0
23621,primorial,0.0
23622,Lucas–Lehmer,0.0
23623,dawn,0.0
23624,Electronic,0.0
23625,semi-random,0.0
23626,256k,0.0
23627,256kn,0.0
23628,Bertrand,0.0
23629,postulate,0.0
23630,Chebyshev,0.0
23631,μ,0.0
23632,q,0.0
23633,coprime,0.0
23634,satisfied,0.0
23635,Dirichlet,0.0
23636,progression,0.0
23637,=progressions,0.0
23638,run—the,0.0
23639,modulo,0.0
23640,1/6,0.0
23641,zeta,0.0
23642,finitely,0.0
23643,ζ,0.0
23644,1/2,0.0
23645,1/4,0.0
23646,diverges,0.0
23647,glimpse,0.0
23648,Basel,0.0
23649,unproven,0.0
23650,Riemann,0.0
23651,−2,0.0
23652,−4,0.0
23653,ζ-function,0.0
23654,irregularity,0.0
23655,asymptotic,0.0
23656,x/log,0.0
23657,revolving,0.0
23658,Landau,0.0
23659,Weaker,0.0
23660,Vinogradov,0.0
23661,semiprime,0.0
23662,Polignac,0.0
23663,Schinzel,0.0
23664,Brocard,0.0
23665,Legendre,0.0
23666,implied,0.0
23667,Cramér,0.0
23668,canonical,0.0
23669,numbered,0.0
23670,prided,0.0
23671,shattered,0.0
23672,hash,0.0
23673,pseudorandom,0.0
23674,Giuga,0.0
23675,1/p,0.0
23676,q.,0.0
23677,divisible,0.0
23678,Diffie–Hellman,0.0
23679,512-bit,0.0
23680,1024-bit,0.0
23681,Diffie–Hellman.,0.0
23682,xy,0.0
23683,modular,0.0
23684,exponentiation,0.0
23685,cicada,0.0
23686,Magicicada,0.0
23687,grub,0.0
23688,pupate,0.0
23689,burrow,0.0
23690,Magicicadas,0.0
23691,non-prime,0.0
23692,200-year,0.0
23693,hypothetical,0.0
23694,14-,0.0
23695,15-year,0.0
23696,13-,0.0
23697,17-year,0.0
23698,prime-numbered,0.0
23699,generalized,0.0
23700,minimality,0.0
23701,indecomposability,0.0
23702,subfield,0.0
23703,uniquely,0.0
23704,decomposed,0.0
23705,knot,0.0
23706,indecomposable,0.0
23707,nontrivial,0.0
23708,3-manifolds,0.0
23709,commutative,0.0
23710,subtraction,0.0
23711,irreducible,0.0
23712,multiplicative,0.0
23713,inverse,0.0
23714,satisfies,0.0
23715,Z,0.1031611171698678
23716,Gaussian,0.0
23717,bi,0.0
23718,denotes,0.0
23719,imaginary,0.0
23720,Rational,0.0
23721,4k,0.0
23722,generalize,0.0
23723,geometry,0.0
23724,…,0.0
23725,generalizes,0.0
23726,Lasker–Noether,0.0
23727,Noetherian,0.0
23728,intersection,0.0
23729,algebro-geometric,0.0
23730,Arithmetic,0.0
23731,number-theoretic,0.0
23732,solvability,0.0
23733,p-adic,0.0
23734,|−|p,0.0
23735,Ostrowski,0.0
23736,Certain,0.0
23737,forth,0.0
23738,local-global,0.0
23739,underline,0.0
23740,Olivier,0.0
23741,Messiaen,0.0
23742,ametrical,0.0
23743,Nativité,0.0
23744,Seigneur,0.0
23745,Quatre,0.0
23746,études,0.0
23747,rythme,0.0
23748,1949–50,0.0
23749,unpredictable,0.0
23750,étude,0.0
23751,Neumes,0.0
23752,rythmiques,0.0
23753,composing,0.0
23754,Romansh,0.0
23755,Rein,0.0
23756,Rhein,0.0
23757,Rhin,0.0
23758,Rijn,0.0
23759,canton,0.0
23760,Graubünden,0.0
23761,Swiss-Austrian,0.0
23762,Swiss-Liechtenstein,0.0
23763,Swiss-German,0.0
23764,Franco-German,0.0
23765,Rhineland,0.0
23766,Cologne,0.0
23767,"1,050,000",0.0
23768,second-longest,0.0
23769,Danube,0.0
23770,"1,230",0.0
23771,m3/s,0.0
23772,cu,0.0
23773,ft/s,0.0
23774,Gaulish,0.0
23775,Rēnos,0.0
23776,Roman-era,0.0
23777,Ῥῆνος,0.0
23778,Rhēnos,0.0
23779,Rhenus,0.0
23780,Rh-,0.0
23781,orthography,0.0
23782,vocalisation,0.0
23783,-i-,0.0
23784,Proto-Germanic,0.0
23785,Rīnaz,0.0
23786,Rín,0.0
23787,Rīn,0.0
23788,Rhijn,0.0
23789,diphthong,0.0
23790,Rain,0.0
23791,Alemannic,0.0
23792,Rī,0.0
23793,vocalism,0.0
23794,Ripuarian,0.0
23795,Rhing,0.0
23796,Palatine,0.0
23797,diphthongized,0.0
23798,Rhei,0.0
23799,Rhoi,0.0
23800,Rin-,0.0
23801,Occitan,0.0
23802,Ren-,0.0
23803,conventionally,0.0
23804,Rhine-kilometers,0.0
23805,Rheinkilometer,0.0
23806,Constance,0.0
23807,Hoek,0.0
23808,1036.20,0.0
23809,canalisation,0.0
23810,objectively,0.0
23811,"1,232",0.0
23812,766,0.0
23813,Rijkswaterstaat,0.0
23814,Tamins-Reichenau,0.0
23815,Anterior,0.0
23816,Posterior,0.0
23817,Chur,0.0
23818,descends,0.0
23819,599,0.0
23820,396,0.0
23821,m.,0.0
23822,Rheintal,0.0
23823,Sargans,0.0
23824,Seeztal,0.0
23825,Walen,0.0
23826,Zurich,0.0
23827,Aare,0.0
23828,Liechtenstein,0.0
23829,delimited,0.0
23830,Alter,0.0
23831,canalized,0.0
23832,Gaißau,0.0
23833,Höchst,0.0
23834,Fußach,0.0
23835,precipitating,0.0
23836,Isel,0.0
23837,Esel,0.0
23838,Donkey,0.0
23839,Diepoldsau,0.0
23840,sedimentation,0.0
23841,Delta,0.0
23842,Dornbirner,0.0
23843,Tuggenersee,0.0
23844,Obersee,0.0
23845,Untersee,0.0
23846,Seerhein,0.0
23847,Bavaria,0.0
23848,Baden-Württemberg,0.0
23849,Thurgau,0.0
23850,Gallen,0.0
23851,47°39′N,0.0
23852,9°19′E﻿,0.0
23853,﻿47.650°N,0.0
23854,9.317°E﻿,0.0
23855,47.650,0.0
23856,9.317,0.0
23857,gray,0.0
23858,Rheinbrech,0.0
23859,abruptly,0.0
23860,reappears,0.0
23861,Lindau,0.0
23862,Hagnau,0.0
23863,Bodensee,0.0
23864,Mainau,0.0
23865,Überlingen,0.0
23866,hopper,0.0
23867,Rheinrinne,0.0
23868,Gutter,0.0
23869,Depending,0.0
23870,emerges,0.0
23871,Hochrhein,0.0
23872,"4,274",0.0
23873,"14,022",0.0
23874,summit,0.0
23875,Finsteraarhorn,0.0
23876,German-Swiss,0.0
23877,Schaffhausen,0.0
23878,Zürich,0.0
23879,Basel-Stadt,0.0
23880,knee,0.0
23881,bend,0.0
23882,Ill,0.0
23883,Neckar,0.0
23884,Mannheim,0.0
23885,straightening,0.0
23886,dried,0.0
23887,sharply,0.0
23888,d'Alsace,0.0
23889,Bassin,0.0
23890,Plobsheim,0.0
23891,Moselle,0.0
23892,Vosges,0.0
23893,Jura,0.0
23894,upland,0.0
23895,"2,290",0.0
23896,"81,000",0.0
23897,"1,300",0.0
23898,Bingen,0.0
23899,equaled,0.0
23900,gorge,0.0
23901,quaint,0.0
23902,lovely,0.0
23903,Düsseldorf,0.0
23904,Duisburg,0.0
23905,Ruhr,0.0
23906,cleanup,0.0
23907,reforestation,0.0
23908,Slag,0.0
23909,brownfields,0.0
23910,Emscher,0.0
23911,viniculture,0.0
23912,Rüdesheim,0.0
23913,Koblenz,0.0
23914,Sankt,0.0
23915,Goarshausen,0.0
23916,Lorelei,0.0
23917,slope,0.0
23918,vine,0.0
23919,epitome,0.0
23920,romanticism,0.0
23921,Rhine-Westphalia,0.0
23922,agglomeration,0.0
23923,Rhine-Ruhr,0.0
23924,Duisport,0.0
23925,downstream,0.0
23926,Wesel,0.0
23927,Wesel-Datteln,0.0
23928,Lippe,0.0
23929,Emmerich,0.0
23930,Cleves,0.0
23931,Krefeld,0.0
23932,Uerdingen,0.0
23933,Waal,0.0
23934,Merwede,0.0
23935,Nieuwe,0.0
23936,Biesbosch,0.0
23937,merging,0.0
23938,Meuse,0.0
23939,Hollands,0.0
23940,Diep,0.0
23941,Haringvliet,0.0
23942,estuary,0.0
23943,Beneden,0.0
23944,Hardinxveld-Giessendam,0.0
23945,Noord,0.0
23946,Lek,0.0
23947,Kinderdijk,0.0
23948,Maas,0.0
23949,Het,0.0
23950,Scheur,0.0
23951,Waterweg,0.0
23952,Oude,0.0
23953,Dordrecht,0.0
23954,rejoining,0.0
23955,Pannerdens,0.0
23956,Kanaal,0.0
23957,IJssel,0.0
23958,Nederrijn,0.0
23959,IJsselmeer,0.0
23960,Wijk,0.0
23961,bij,0.0
23962,Duurstede,0.0
23963,polder,0.0
23964,Kromme,0.0
23965,Utrecht,0.0
23966,Leidse,0.0
23967,Leiden,0.0
23968,sluice,0.0
23969,Katwijk,0.0
23970,discharged,0.0
23971,Limes,0.0
23972,Germanicus,0.0
23973,Rhine-Meuse,0.0
23974,Millingen,0.0
23975,aan,0.0
23976,Dutch-German,0.0
23977,clearer,0.0
23978,Rhine–Meuse–Scheldt,0.0
23979,Scheldt,0.0
23980,bifurcation,0.0
23981,Angeren,0.0
23982,Arnhem,0.0
23983,Boven,0.0
23984,Rip,0.0
23985,Waterway,0.0
23986,Dordtse,0.0
23987,Kil,0.0
23988,1421,0.0
23989,Merwede-Oude,0.0
23990,archipelago-like,0.0
23991,estuary-like,0.0
23992,imagine,0.0
23993,upstream,0.0
23994,Gorinchem,0.0
23995,lock,0.0
23996,Bergse,0.0
23997,Amer,0.0
23998,hydrography,0.0
23999,disconnected,0.0
24000,Hollandse,0.0
24001,Linge,0.0
24002,Vecht,0.0
24003,dammed,0.0
24004,Spui,0.0
24005,tidal,0.0
24006,palpable,0.0
24007,Nijmegen,0.0
24008,landward,0.0
24009,Brakel,0.0
24010,Zaltbommel,0.0
24011,Triassic,0.0
24012,Mesozoic,0.0
24013,Era,0.0
24014,Tethys,0.0
24015,Eurasian,0.0
24016,240,0.0
24017,MBP,0.0
24018,Jurassic,0.0
24019,subducted,0.0
24020,Orogeny,0.0
24021,Periods,0.0
24022,microplates,0.0
24023,laterally,0.0
24024,Pyrenees,0.0
24025,orogeny,0.0
24026,Eocene,0.0
24027,N–S,0.0
24028,Graben,0.0
24029,Embayment,0.0
24030,northward,0.0
24031,watershed,0.0
24032,Rhone,0.0
24033,flank,0.0
24034,Pliocene,0.0
24035,Mosel,0.0
24036,Rhône,0.0
24037,Aar,0.0
24038,Vorderrhein,0.0
24039,Hinterrhein,0.0
24040,Alpenrhein,0.0
24041,Schweinfurt,0.0
24042,"11,600",0.0
24043,Anglian,0.0
24044,glaciation,0.0
24045,"~450,000",0.0
24046,yr,0.0
24047,BP,0.0
24048,overflowed,0.0
24049,offshore,0.0
24050,Brest,0.0
24051,interglacials,0.0
24052,"~74,000",0.0
24053,Present,0.0
24054,"~11,600",0.0
24055,"29,000–24,000",0.0
24056,tundra,0.0
24057,"22,000–14,000",0.0
24058,ice-sheets,0.0
24059,Baltics,0.0
24060,loess,0.0
24061,wind-blown,0.0
24062,subsoil,0.0
24063,thaw,0.0
24064,fall-winter,0.0
24065,Rapid,0.0
24066,"13,000",0.0
24067,9000,0.0
24068,ice-cover,0.0
24069,re-inundated,0.0
24070,Meltwater,0.0
24071,subsidence,0.0
24072,transgressionally,0.0
24073,7500,0.0
24074,Rates,0.0
24075,transgression,0.0
24076,7000,0.0
24077,0.39–1.18,0.0
24078,"~11,700",0.0
24079,Late-Glacial,0.0
24080,meandering,0.0
24081,reworked,0.0
24082,ice-age,0.0
24083,braidplain,0.0
24084,"~8,000",0.0
24085,Coeval,0.0
24086,Peel,0.0
24087,Boundary,0.0
24088,substrate,0.0
24089,geomorphology,0.0
24090,coastal-marine,0.0
24091,~3000,0.0
24092,Bronze,0.0
24093,sped,0.0
24094,floodplain,0.0
24095,avulsion,0.0
24096,distributing,0.0
24097,subrecent,0.0
24098,Direct,0.0
24099,embankment,0.0
24100,distributary,0.0
24101,damming,0.0
24102,11–13th,0.0
24103,groyne,0.0
24104,migrating,0.0
24105,silting,0.0
24106,Nederrijn-Lek,0.0
24107,Zuider,0.0
24108,Zee,0.0
24109,lagoon,0.0
24110,6/9,0.0
24111,2/9,0.0
24112,1/9,0.0
24113,digging,0.0
24114,weir,0.0
24115,Herodotus,0.0
24116,Gaul,0.0
24117,Germania,0.0
24118,areal,0.0
24119,Hallstatt,0.0
24120,Tène,0.0
24121,Jastorf,0.0
24122,Celtic-Germanic,0.0
24123,Maurus,0.0
24124,Servius,0.0
24125,Honoratus,0.0
24126,Aeneid,0.0
24127,Vergil,0.0
24128,8.727,0.0
24129,fluvius,0.0
24130,Galliae,0.0
24131,qui,0.0
24132,Germanos,0.0
24133,dividit,0.0
24134,water-boundary,0.0
24135,Moguntiacum,0.0
24136,bridge-heads,0.0
24137,inconveniently,0.0
24138,enclosing,0.0
24139,acute-angled,0.0
24140,scanty,0.0
24141,Alsace-Lorraine,0.0
24142,legion,0.0
24143,assignment,0.0
24144,Inferior,0.0
24145,Vetera,0.0
24146,Xanten,0.0
24147,Germanica,0.0
24148,Valeria,0.0
24149,Pannonian,0.0
24150,oppidum,0.0
24151,Ubiorum,0.0
24152,Ubii,0.0
24153,Colonia,0.0
24154,Agrippina,0.0
24155,descending,0.0
24156,Alaudae,0.0
24157,Celtic,0.0
24158,Narbonensis,0.0
24159,Galatian,0.0
24160,Burgundy,0.0
24161,Alemannia,0.0
24162,Nibelungenlied,0.0
24163,Siegfried,0.0
24164,dragon,0.0
24165,Drachenfels,0.0
24166,Siebengebirge,0.0
24167,Burgundians,0.0
24168,Kriemhild,0.0
24169,Hagen,0.0
24170,Lorraine,0.0
24171,Burgundian,0.0
24172,Archduke,0.0
24173,1469,0.0
24174,Rhineland-Palatinate,0.0
24175,attest,0.0
24176,Westphalia,0.0
24177,Establishing,0.0
24178,annex,0.0
24179,1814,0.0
24180,manpower,0.0
24181,1840,0.0
24182,Adolphe,0.0
24183,Thiers,0.0
24184,reinstate,0.0
24185,nationalism,0.0
24186,Versailles,0.0
24187,decreed,0.0
24188,demilitarised,0.0
24189,re-occupied,0.0
24190,enormously,0.0
24191,re-occupation,0.0
24192,inclined,0.0
24193,appeasement,0.0
24194,Allies,0.0
24195,immortalized,0.0
24196,Ludendorff,0.0
24197,Remagen,0.0
24198,demolish,0.0
24199,Pact,0.0
24200,Cold,0.0
24201,764,0.0
24202,Knaurs,0.0
24203,Lexikon,0.0
24204,"1,320",0.0
24205,820,0.0
24206,typographical,0.0
24207,Brockhaus,0.0
24208,Enzyklopädie,0.0
24209,devolution,0.0
24210,devolved,0.0
24211,delineates,0.0
24212,specifying,0.0
24213,amend,0.0
24214,seated,0.0
24215,Suggestions,0.0
24216,'devolved,0.0
24217,fuelled,0.0
24218,Kilbrandon,0.0
24219,examine,0.0
24220,unitary,0.0
24221,recommending,0.0
24222,SNP,0.0
24223,benefitting,0.0
24224,51.6,0.0
24225,threshold,0.0
24226,32.9,0.0
24227,MPs,0.0
24228,Campaign,0.0
24229,Publishing,0.0
24230,Holyrood,0.0
24231,Enric,0.0
24232,Miralles,0.0
24233,Architecture,0.0
24234,RMJM,0.0
24235,Kettle,0.0
24236,leaf-shaped,0.0
24237,grass-roofed,0.0
24238,parkland,0.0
24239,gabion,0.0
24240,Raeburn,0.0
24241,Crow-stepped,0.0
24242,gable,0.0
24243,upturned,0.0
24244,skylight,0.0
24245,Lobby,0.0
24246,courtyard,0.0
24247,adjoining,0.0
24248,vacated,0.0
24249,Strathclyde,0.0
24250,debating,0.0
24251,rented,0.0
24252,Lothian,0.0
24253,MSP,0.0
24254,Midlothian,0.0
24255,pre-1975,0.0
24256,parliamentary,0.0
24257,Presiding,0.0
24258,speaker,0.0
24259,Tricia,0.0
24260,Marwick,0.0
24261,MSPs,0.0
24262,Elaine,0.0
24263,Principally,0.0
24264,chairing,0.0
24265,impartial,0.0
24266,clerk,0.0
24267,sits,0.0
24268,Convening,0.0
24269,allocates,0.0
24270,timetable,0.0
24271,remit,0.0
24272,seating,0.0
24273,hemicycle,0.0
24274,131,0.0
24275,Officers,0.0
24276,Solicitor,0.0
24277,grouping,0.0
24278,semicircle,0.0
24279,desk,0.0
24280,mace,0.0
24281,panned,0.0
24282,Wisdom,0.0
24283,Compassion,0.0
24284,Integrity,0.0
24285,Presented,0.0
24286,lid,0.0
24287,symbolise,0.0
24288,Tuesdays,0.0
24289,Thursdays,0.0
24290,two-week,0.0
24291,9:15,0.0
24292,Entry,0.0
24293,booking,0.0
24294,Meetings,0.0
24295,Holyrood.tv,0.0
24296,Proceedings,0.0
24297,verbatim,0.0
24298,Reflection,0.0
24299,Prayers,0.0
24300,Speakers,0.0
24301,Invitations,0.0
24302,nominate,0.0
24303,decides,0.0
24304,selecting,0.0
24305,Typically,0.0
24306,constituency,0.0
24307,Speeches,0.0
24308,sounding,0.0
24309,alert,0.0
24310,proposer,0.0
24311,Are,0.0
24312,orally,0.0
24313,dissent,0.0
24314,announces,0.0
24315,console,0.0
24316,microchip,0.0
24317,beforehand,0.0
24318,entrust,0.0
24319,whip,0.0
24320,Errant,0.0
24321,deselected,0.0
24322,backbench,0.0
24323,announce,0.0
24324,please,0.0
24325,backbencher,0.0
24326,revising,0.0
24327,scrutinise,0.0
24328,Committees,0.0
24329,reflecting,0.0
24330,Mandatory,0.0
24331,Session,0.0
24332,Audit,0.0
24333,Equal,0.0
24334,Opportunities,0.0
24335,External,0.0
24336,Relations,0.0
24337,Petitions,0.0
24338,Standards,0.0
24339,Procedures,0.0
24340,Appointments,0.0
24341,Delegated,0.0
24342,Powers,0.0
24343,Reform,0.0
24344,Subject,0.0
24345,Economy,0.0
24346,Regeneration,0.0
24347,Rural,0.0
24348,promoter,0.0
24349,Tram,0.0
24350,Airdrie-Bathgate,0.0
24351,assent,0.0
24352,delimits,0.0
24353,competency,0.0
24354,devolve,0.0
24355,tax-varying,0.0
24356,Schedule,0.0
24357,fishery,0.0
24358,penny,0.0
24359,unconnected,0.0
24360,Reserved,0.0
24361,Ministerial,0.0
24362,abortion,0.0
24363,Lottery,0.0
24364,introductory,0.0
24365,Explanatory,0.0
24366,Memorandum,0.0
24367,Statements,0.0
24368,lodged,0.0
24369,agrees,0.0
24370,proceeds,0.0
24371,wrecking,0.0
24372,thwart,0.0
24373,submits,0.0
24374,Monarch,0.0
24375,4-week,0.0
24376,elapsed,0.0
24377,enacting,0.0
24378,Date,0.0
24379,Theoretically,0.0
24380,chooses,0.0
24381,Sovereign,0.0
24382,Election,0.0
24383,Extraordinary,0.0
24384,supplant,0.0
24385,reverts,0.0
24386,forthcoming,0.0
24387,Question,0.0
24388,11:40,0.0
24389,2.30pm,0.0
24390,40-minute,0.0
24391,themed,0.0
24392,12:30,0.0
24393,lead-in,0.0
24394,questioner,0.0
24395,Constituency,0.0
24396,Shetland,0.0
24397,"55,000",0.0
24398,Lowlands,0.0
24399,archipelago,0.0
24400,resigns,0.0
24401,by-election,0.0
24402,d'Hondt,0.0
24403,quotient,0.0
24404,allocating,0.0
24405,iteratively,0.0
24406,Disqualification,0.0
24407,Nationality,0.0
24408,disqualified,0.0
24409,insane,0.0
24410,Iain,0.0
24411,151,0.0
24412,Democrats,0.0
24413,Conservatives,0.0
24414,disappointment,0.0
24415,Pentlands,0.0
24416,McLetchie,0.0
24417,Annabel,0.0
24418,Goldie,0.0
24419,congratulated,0.0
24420,Political,0.0
24421,إسلام,0.0
24422,سياسي‎,0.0
24423,islām,0.0
24424,siyāsī,0.0
24425,literalism,0.0
24426,reordering,0.0
24427,Shari,0.0
24428,Islamization,0.0
24429,reformist,0.0
24430,Islamists,0.0
24431,Islamize,0.0
24432,redefining,0.0
24433,Robin,0.0
24434,Moderate,0.0
24435,Tunisian,0.0
24436,Ennahda,0.0
24437,Jamaat-e-Islami,0.0
24438,Pakistan,0.0
24439,socio-political,0.0
24440,Vanguard,0.0
24441,d'état,0.0
24442,Hezbollah,0.0
24443,Hamas,0.0
24444,Radical,0.0
24445,al-Qaeda,0.0
24446,Jihad,0.0
24447,kuffar,0.0
24448,takfirism,0.0
24449,violent/offensive,0.0
24450,jihad,0.0
24451,Fuller,0.0
24452,Salafis,0.0
24453,vanguard,0.0
